id,user_id,task_type,description,related_link,date_from,date_to,status,priority,created_at,updated_at,created_by,assigned_by,start_time,end_time,duration_minutes
57a709d6-9175-4c2a-9262-8f68d66bee6f,2037f361-3570-4946-9b8d-e7d24189b59e,Cover Session,S-87842  covering T-4620,,2026-02-10,2026-02-10,done,3,2026-02-10 15:35:43.072609+00,2026-02-10 15:35:43.072609+00,,,,,,
9c4392c4-a040-4548-830e-13ffbe598481,5585b896-3ea3-4908-8346-cbe6e16a092e,Other,"Discussing one of the comments in the tutor's T-12215 report. T - Efficiently manage the session's timing; if the session ends early, please utilize the remaining time by providing students with extra programming activities or using the designated extra activity sheet. Spending the extra time discussing unrelated topics, such as word challenge guessing, is not allowed as it detracts from the learning objectives. T - When implementing the project, it would be beneficial to first demonstrate a portion of it. Afterward, please pause the screen sharing to give students the opportunity to work independently. This approach helps minimize distractions, allowing them to focus on their own tasks without the pressures of trying to keep up with your demonstration. slack chatting. need to watch the session will be done tomorrow inshallah.",,2026-02-09,2026-02-09,done,2,2026-02-09 16:11:43.145513+00,2026-02-10 15:59:04.48411+00,,,,,,
0dbe2268-b6c9-48d2-8fe2-49160c45c40b,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"Slot 3:00 PM S-83567",,2026-02-10,2026-02-10,done,3,2026-02-10 15:59:48.962394+00,2026-02-10 15:59:48.962394+00,,,,,,
2fd90901-50f3-43bc-8816-a2808367badb,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"Slot 4:30 PM S-105104 It was a live session I've joined at 4:55 PM waited till the end of the session 5:30 PM but the student didn't join with.",,2026-02-10,2026-02-10,done,3,2026-02-10 16:01:43.896671+00,2026-02-10 16:02:19.612545+00,,,,,,
430466b2-250e-4385-9db2-57771c60672b,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,One-to-One Meeting,"مع هاجر T-11669 اتكلمنا عن 1- التليفون ف السيشن 2-full screen sessions 3-تشجيع الطالب 4-جزء الrecap , Q&A الطالب هو الي بيراجع علية 5-مينفعش نقول للطالب كل خطوات البروجت (كانت بتمليها) 6-كل Tab في page لوحدها 7- محتاجة تذاكر سيشن L3 M1G5 مرة تانية 8-الطالب يعمل البرزنتينشن بارت 9-نقلل مصطلحات كبيرة على سن الطالبة او نقولها بطريقة كأنها معلومة 10-ممنوع نحل التاسك الجديد مع الطالبة بنشرحه بس وقولتها ان فعلا هي مستواها كويس وان هدفنا الابجريد",,2026-02-10,2026-02-10,done,2,2026-02-10 16:17:31.66039+00,2026-02-10 16:17:31.66039+00,,,,,,
4961360c-932d-48d2-83c8-2cf1debd7664,2da44565-25c0-4e68-b32e-80971ccd65de,Other,"I reviewed the quality for each tutor, checked the comments, and sent them directly so they don’t have to wait for the report and can repeat the comments again if needed. There is only one girl whose sessions haven’t been reviewed yet.",,2026-02-10,2026-02-10,done,2,2026-02-10 16:18:17.212422+00,2026-02-10 16:20:11.931731+00,,,,,,
f25b6042-2871-4c7d-bd37-080268b05493,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,One-to-One Meeting,"باهر T-12065 شوفتلوا سيشن واحدة معندوش مشاكل كبيرة 1- لازم نعمل Balance بين الكلام مع الطالب والشرح لأن ادارة الوقت ف السيشن من اهم الكومنتات الي بتيجي 2-مينفعش نعمل ice breaking 16 min 3- مينفعش نكروت السيشن 4-راجعت معاه كوالتي شهر 1 5- راجعت معاه كوالتي شهر 2 و قولتوا الكومنت الي نزلت للسيشن الي اتشافت 6-سأل عن الحوافز وفهمته بتتحسب ازاى 7- سأل عن الاجازات وفهمته اية الوضع",,2026-02-10,2026-02-10,done,2,2026-02-10 16:22:11.733944+00,2026-02-10 16:22:11.733944+00,,,,,,
c1d41af9-f38c-47c8-95b1-79629389c51d,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,5 sessions,,2026-02-10,2026-02-10,done,2,2026-02-10 16:30:47.298198+00,2026-02-10 16:30:47.298198+00,,,,,,
f8efa475-b0f6-4d15-8381-424e10b73b75,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,4 sessions,,2026-02-09,2026-02-09,done,2,2026-02-10 16:33:19.092889+00,2026-02-10 16:33:19.092889+00,,,,,,
9e0c210b-2394-4616-8e8e-4dc8031fd9fa,058d547d-0038-432f-8fc0-77aa0d1d06f7,Check Flags,ابلغ المنتورز اللي مقفلوش ال flags,,2026-02-08,2026-02-08,done,2,2026-02-10 16:34:36.029125+00,2026-02-10 16:34:36.029125+00,,,,,,
82926252-81a5-46ca-aa0b-2bbaae4dcf60,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,5 sessions,,2026-02-08,2026-02-08,done,2,2026-02-10 16:37:33.946757+00,2026-02-10 16:37:33.946757+00,,,,,,
4d0a1fe5-85d2-4c87-bde9-498b3fa5c70b,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,5 sessions,,2026-02-07,2026-02-07,done,2,2026-02-10 16:39:10.336245+00,2026-02-10 16:39:10.336245+00,,,,,,
faf45150-c9b6-4d98-a529-b8fdafe29fbc,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,One-to-One Meeting,"نورهان T-4265 كانت اطول ميتنج فيهم اخدنا ساعة و 10 دقايق عشان طبعًا هي باتش قديمة ف حبيت ان الميتنج يكون فريندلي اكتر بكتير خصوصا اني متأكدة ان كل حاجة هي عارفاها ف اتكلمنا عن 1- الكوالتي والكومنتات الي بتتكررر عندها وازاى تتجنبها زي التليفون او الاتيديود او انها بتملي الولد خطوات السيشن 2-واتكلمنا ع الKpis وانها محتاجة اننا نقفلها المرة الجاية ف اتفقنا ع workshop هي هتعملها 3-راجعت معاها كوالتي شهر 1 4- راجعت معاها كوالتي شهر 2 السيشن الي نزلت والكومنت الي اتكرر",,2026-02-10,2026-02-10,done,2,2026-02-10 16:40:12.287825+00,2026-02-10 16:40:12.287825+00,,,,,,
26000885-cd28-4d5d-8af1-e847f91ff170,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,2 sessions,,2026-02-04,2026-02-04,done,2,2026-02-10 16:41:06.201252+00,2026-02-10 16:41:06.201252+00,,,,,,
cb6ce51a-e17a-45aa-932b-004d387ddb29,38b09a82-449a-4bc8-be88-3db7db207770,Session Review,"ID: T-4679 Session Date: 19 Jan 2026",,2026-02-10,2026-02-10,done,1,2026-02-10 16:17:51.524194+00,2026-02-10 16:48:04.523964+00,,,,,,
927e99b7-b9d0-4513-8a02-ef4e1943dc3b,5585b896-3ea3-4908-8346-cbe6e16a092e,Other,Supporting tutors with needed materials.,,2026-02-10,2026-02-10,done,3,2026-02-10 16:02:12.338222+00,2026-02-10 20:22:00.050876+00,,,,,,
6a58172c-ddd8-4a35-876d-d986bada8d2d,2da44565-25c0-4e68-b32e-80971ccd65de,Study Plan,Making study plan to my tutors,https://docs.google.com/spreadsheets/d/1fYOOgNXgpXMq8KJf3cvvrvFc2ZQ9TNdTIRYBSOrtoIQ/edit?usp=sharing,2026-02-10,2026-02-17,done,2,2026-02-10 17:46:01.395407+00,2026-02-11 09:27:34.648073+00,,,,,,
3accab7b-5345-4038-99c0-015948a0fd7f,0af709a7-115e-4c62-9863-c0c078daf370,Other,Creating Ramadan Festival images for my team,,2026-02-10,2026-02-13,done,2,2026-02-10 16:05:27.115691+00,2026-02-13 18:27:44.47506+00,,,,,,
76aa1bfe-fc1e-4d45-927f-59eff4266d2f,058d547d-0038-432f-8fc0-77aa0d1d06f7,Team Meeting,"follow up meeting عايزين نناقش اصعب ال modules اللي بيواجهوها هنناقش module javascript",,2026-02-10,2026-02-10,done,2,2026-02-10 16:32:40.792823+00,2026-02-14 19:04:46.535087+00,,,,,,
133dd274-34d5-42a6-8945-d27dd71bea37,0af709a7-115e-4c62-9863-c0c078daf370,One-to-One Meeting,Evaluation meeting for Esraa & Sara Atef,,2026-02-15,2026-02-16,done,3,2026-02-10 15:50:55.149752+00,2026-02-15 19:28:23.476946+00,,,,,,
afb25584-f3d9-4e33-ab64-61f01fe94b85,058d547d-0038-432f-8fc0-77aa0d1d06f7,Team Meeting,"follow up meeting وضحت policies الجديدة والاجازات خدت اسئلتهم سمعت شكواهم من students وحليتها",,2026-02-03,2026-02-03,done,2,2026-02-10 16:44:47.429449+00,2026-02-10 16:44:47.429449+00,,,,,,
b6cc3544-c796-4010-b916-225a8b3e0a7b,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,5 sessions,,2026-02-03,2026-02-03,done,2,2026-02-10 16:45:24.722205+00,2026-02-10 16:45:24.722205+00,,,,,,
8ec968b5-c3a1-4f14-9cb6-84126102b622,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,1,,2026-02-02,2026-02-02,done,2,2026-02-10 16:46:08.247393+00,2026-02-10 16:46:08.247393+00,,,,,,
e37968ce-f9c4-4fcb-abdc-da18d783c013,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,3,,2026-02-01,2026-02-01,done,2,2026-02-10 16:46:31.37255+00,2026-02-10 16:46:31.37255+00,,,,,,
bfc1522c-c03d-45ac-9ea7-b8fcd062d8d5,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,5,,2026-01-31,2026-01-31,done,2,2026-02-10 16:46:58.064508+00,2026-02-10 16:46:58.064508+00,,,,,,
81dec3c4-401b-4de4-96fc-9a4c6b86798d,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,2,,2026-01-28,2026-01-28,done,2,2026-02-10 16:47:47.609591+00,2026-02-10 16:47:47.609591+00,,,,,,
37059de8-63c8-4dfb-9436-bff22504dee7,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,2,,2026-01-27,2026-01-27,done,2,2026-02-10 16:48:12.590631+00,2026-02-10 16:48:12.590631+00,,,,,,
004f818b-a114-4319-96b3-95451de4a918,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,4,,2026-01-26,2026-01-26,done,2,2026-02-10 16:48:44.914971+00,2026-02-10 16:48:44.914971+00,,,,,,
4c15e2a1-8e38-492d-86da-63c67dd8a849,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,1,,2026-01-25,2026-01-25,done,2,2026-02-10 16:49:12.28575+00,2026-02-10 16:49:12.28575+00,,,,,,
aae32919-3007-4b10-b147-00146f175afb,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,5,,2026-01-24,2026-01-24,done,2,2026-02-10 16:49:37.970273+00,2026-02-10 16:49:37.970273+00,,,,,,
917164e9-e10a-4825-987c-94c70d7b899b,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,4,,2026-01-21,2026-01-21,done,2,2026-02-10 16:50:08.772747+00,2026-02-10 16:50:08.772747+00,,,,,,
f978594b-3bcd-45c6-933c-753afa575743,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,2,,2026-01-20,2026-01-20,done,2,2026-02-10 16:50:34.189591+00,2026-02-10 16:50:34.189591+00,,,,,,
a3fc8e60-017e-460b-973e-df94f2c4b996,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,Session Review,"Iman T-11741 1- فتحت الداشبورد 3 مرات قدام الطالب وولي الامر 2-دخلت قبل السيشن ب 5 دقايق مش 10 دقايق (او بدأت بدري) 3-no full screen 4-كل الTabs في نفس الpage 5-no ice breaking 6- بتشغل الفيديو جوا السيشن ومش بتشرحه 7-بتشغل الفيديو وتمسك التليفون جوا السيشن لحد ما الفديو يخلص 8-الكاميرا مش جايبة وشها كله ووضع الكاميرا مش ثابت وهي بتتحرك كتير جدا 9-بتبعت الللينك للولد ع الكميونتي وهي فاتحة الشير ف بيشوف الداشبورد بدل ما بتعته جوا زوم 10-الطالب الي معاها مش محمل زوم وهي محتاجة تقولوا يحمله 11-ولي الامر هو الي رفع البروجكت مش الطالب 12-قفلت كاميرا ومايك وسابت السيشن وقامت من الدقيقة 54:00 ---> 56:00 13- محتتاجة تدرب اكتر ع الانجلش 14-تتأكد ان الابتوب متوصل بالشاحن طول السيشن شوفت سيشن واحدة",,2026-02-09,2026-02-09,done,2,2026-02-10 16:50:16.415747+00,2026-02-10 16:50:37.046423+00,,,,,,
b5176813-cc56-444c-929f-bea7b0ce219f,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,Session Review,"Hajar T- 11669 1-No Full Screen 2-No ice breaking 3-no eye contact 4-هي الي بتجاوب ع الريكاب وال Q&A 5-بتقول للطالبة الخطوات كلها 6-command screen not available 7- كل Tab في صفحة لوحدها 8-بتحل التاسك بتاع السيشن لاجاية مع الطالبة 9-بتمسك التلييفون تراجع منه السيشن 10-مش بتستنى الطالب يرد علهيا راجعتلها 2 سيشن",,2026-02-09,2026-02-09,done,2,2026-02-10 16:44:08.93603+00,2026-02-10 16:50:43.849531+00,,,,,,
e00d3a4d-c87b-4d30-b5c3-95c60ebf1d0e,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,2,,2026-01-19,2026-01-19,done,2,2026-02-10 16:51:00.150987+00,2026-02-10 16:51:00.150987+00,,,,,,
cbd5db8d-0de1-4706-bdbe-2e7500731394,058d547d-0038-432f-8fc0-77aa0d1d06f7,One-to-One Meeting,"T-12133 كان عندها مشكلة في سيشن 7 JS 2:00 to 2:55",,2026-01-31,2026-01-31,done,2,2026-02-10 16:53:04.229223+00,2026-02-10 16:53:04.229223+00,,,,,,
a0a58e3b-77c9-4400-a9ee-965da8e23c33,058d547d-0038-432f-8fc0-77aa0d1d06f7,One-to-One Meeting,"T-12133 كان عندها مشكلة في سيشن 10 Dart",,2025-12-29,2025-12-29,done,2,2026-02-10 16:54:33.815767+00,2026-02-10 16:54:33.815767+00,,,,,,
95142e9a-aed0-47d5-a6cf-6a7adc3331b8,ebf46837-d9bd-46c5-ab0d-f264e608dd7a,Cover Session,"3, 7:30 and 9 i also got an excuse for session 6",,2026-02-09,2026-02-09,done,3,2026-02-10 16:58:10.645783+00,2026-02-10 16:58:20.631324+00,,,,,,
f7a8e0a6-4a5a-4c79-867e-4d59f4c927ee,058d547d-0038-432f-8fc0-77aa0d1d06f7,One-to-One Meeting,"T-12083 كان عندها مشكلة في time management during sessions",,2026-01-03,2026-01-03,done,2,2026-02-10 16:59:09.011322+00,2026-02-10 16:59:09.011322+00,,,,,,
0b5b33a6-fb56-4b20-8378-d92e831d6122,ebf46837-d9bd-46c5-ab0d-f264e608dd7a,Other,i did attend the hr meeting from 2-3,,2026-02-10,2026-02-10,done,2,2026-02-10 16:59:20.364525+00,2026-02-10 16:59:20.364525+00,,,,,,
efb4a010-134c-4b1c-8f8a-78afee1a4991,058d547d-0038-432f-8fc0-77aa0d1d06f7,Session Review,2 sessions for T-1175,,2026-01-13,2026-01-13,done,2,2026-02-10 17:17:42.211796+00,2026-02-10 17:17:42.211796+00,,,,,,
e3a7cad9-fdcd-4a30-b8ab-0add235e89c1,058d547d-0038-432f-8fc0-77aa0d1d06f7,Session Review,2 sessions for T-12051,,2026-02-02,2026-02-02,done,2,2026-02-10 17:19:24.546715+00,2026-02-10 17:19:24.546715+00,,,,,,
834ba183-c006-49b6-a0b6-69adb6627574,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,Session Review,"باهر T-12065 شوفت سيشن واحدة 1- اخد 16 دقيقة ice breaking 2- شرح السيشن في تقريبا 35 دقيقة (كروتها ) 3- اتبقى وقت ف اخر السيشن ف حمل معاها منه الفيجما",,2026-02-09,2026-02-09,done,2,2026-02-10 17:31:58.484616+00,2026-02-10 17:31:58.484616+00,,,,,,
f8dc18be-03a0-4793-a2cc-da2606a2d3b8,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,One-to-One Meeting,"Zaid T-12175 هننناقش الكوالتي وهراجعله سيشن",,2026-02-11,2026-02-11,done,2,2026-02-10 17:33:53.682671+00,2026-02-11 14:12:16.25919+00,,,,,,
2b267b2a-6bb0-448e-9f5d-bf66899cb59c,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,Session Review,"iman T-11741 هراجع سيشن لإيمان *** After edit نفس المشاكل كلمتها تضبط مواضيع معينة لحد ميتنج بكرا",,2026-02-10,2026-02-11,done,2,2026-02-10 17:35:35.234014+00,2026-02-10 19:53:34.534463+00,,,,,,
8977f3e0-38ca-4bca-a3d6-6600cd2720a5,38b09a82-449a-4bc8-be88-3db7db207770,Session Review,"ID: T-8804 Session Date: 2 Feb 2026",,2026-02-10,2026-02-10,done,1,2026-02-10 18:23:23.921888+00,2026-02-10 18:23:23.921888+00,,,,,,
2831fa7f-a6c3-4d38-9cb4-7ce8fac7d260,10dddfcd-487c-4fdf-b1df-19952e29a06a,Cover Session,2 sessions,,2026-02-10,2026-02-10,done,2,2026-02-10 19:26:00.519776+00,2026-02-10 19:26:00.519776+00,,,,,,
11e6d7f5-dbce-4fdf-9b46-34ca4d57b577,2037f361-3570-4946-9b8d-e7d24189b59e,One-to-One Meeting,January evaluation meeting with T-1814,,2026-02-10,2026-02-10,done,1,2026-02-10 18:33:16.323131+00,2026-02-10 18:33:16.323131+00,,,,,,
ee7619d0-c1da-4bbf-9dc1-54a1af67f154,2037f361-3570-4946-9b8d-e7d24189b59e,One-to-One Meeting,January evaluation meeting with T-1798,,2026-02-10,2026-02-10,done,1,2026-02-10 18:33:34.095606+00,2026-02-10 18:33:34.095606+00,,,,,,
0a591bd7-c7b7-471d-8d25-d093b63f00c9,52262890-c566-4bb3-b1b3-9ae52851f182,Other,sent no show to alaa saber,,2026-02-10,2026-02-10,done,2,2026-02-10 18:50:49.430177+00,2026-02-10 18:50:49.430177+00,,,,,,
24653ce0-586a-49f9-a8da-fac02d6be832,52262890-c566-4bb3-b1b3-9ae52851f182,Other,sent no show to jaklin,,2026-02-10,2026-02-10,done,2,2026-02-10 18:51:09.675025+00,2026-02-10 18:51:09.675025+00,,,,,,
1a4a25b9-ad03-4405-8eaa-937e9b5512f0,c1402d6f-183f-4afe-af13-6319784141e9,Cover Session,4 sessions,,2026-02-10,2026-02-10,done,3,2026-02-10 18:58:47.44982+00,2026-02-10 18:58:47.44982+00,,,,,,
3e4be700-582e-43cc-9c84-bf891e134fe6,c1402d6f-183f-4afe-af13-6319784141e9,One-to-One Meeting,"with Ahmed Hesham working on task",,2026-02-10,2026-02-10,done,4,2026-02-10 19:00:41.411172+00,2026-02-10 19:00:41.411172+00,,,,,,
5410c0e4-8f0f-422a-b8be-4329027f028b,97d1ff5c-bd83-4687-8276-fa161cefaba0,Cover Session,cover 1 session,,2026-02-10,2026-02-10,done,2,2026-02-10 19:00:49.696579+00,2026-02-10 19:00:49.696579+00,,,,,,
a485bf48-0142-4e00-8743-7898eaec84d3,0af709a7-115e-4c62-9863-c0c078daf370,Cover Session,session 9 outside subteam,,2026-02-10,2026-02-10,done,2,2026-02-10 19:02:48.146815+00,2026-02-10 19:02:48.146815+00,,,,,,
82d10b8c-a203-41e6-a74d-5088db57f6f1,d0d27ad1-ba4e-4495-9c6d-8015746961fc,Cover Session,9:00,,2026-02-10,2026-02-10,done,2,2026-02-10 19:00:21.816707+00,2026-02-16 17:28:18.964024+00,,,,,,
b48dbb82-a16f-48c1-ae98-b34ae4877324,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,One-to-One Meeting,"T-11741 Iman هراجع معاها سيشن لي انا شوفتها ------------------------- after edit استمعت لكل تعليقاتي و بليل هشوفلها سسيشن اتاكد ان كل حاجة ضبطت اتكلمت معاها عن Update Rule Quality control Session Tips Leaves Kpis",,2026-02-11,2026-02-11,done,2,2026-02-10 17:32:59.547417+00,2026-02-11 15:08:49.520332+00,,,,,,
fafd1ab8-651f-44da-81b7-7d567b69b2c7,52262890-c566-4bb3-b1b3-9ae52851f182,Team Meeting,ai workshop to all team 4 by reem atef,,2026-02-15,2026-02-15,done,3,2026-02-10 18:51:49.031175+00,2026-02-15 14:58:12.557914+00,,,,,,
5dcad725-cda5-4c36-b198-766a3858e492,0af709a7-115e-4c62-9863-c0c078daf370,Other,Creating a workshop with my team next week,,2026-02-10,2026-02-15,done,3,2026-02-10 17:42:12.221142+00,2026-02-15 19:28:14.741135+00,,,,,,
cda088c2-8326-45f8-8bed-7aafdd32ed89,960005ff-dee1-4a44-8c11-33e13cb8ed4f,Recap Session,محتاجة اراجع سيشن لياسمين عندها مشكلة مع الطالب انه مش  مناسب لل grade و اتناقشنا ف عايزة اتفرج عشان احاول اساعدها بشكل احسن,,2026-02-10,2026-02-10,done,3,2026-02-10 15:28:18.372968+00,2026-02-10 19:46:17.930893+00,,,,,,
17f1f064-fb5d-40f6-93f1-885926970ed1,960005ff-dee1-4a44-8c11-33e13cb8ed4f,One-to-One Meeting,"مع سارة علاء لمراجعة ال comments من 9 الا ربع ل 9 و نص تقريبا",,2026-02-10,2026-02-10,done,3,2026-02-10 19:47:18.459485+00,2026-02-10 19:47:18.459485+00,,,,,,
01ca4271-46dd-4b70-b3bd-8f6cd84bdb49,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,Session Review,"T-11669 هاجر هراجعها سيشن كمان عشان اتأكد انها ضبطت الي قولناه *** after edit رائعةةة ضبطت كل حاجة معندهاش غلطة واحدة وكلة حلو جدا",,2026-02-10,2026-02-11,done,2,2026-02-10 17:53:13.145985+00,2026-02-10 19:52:56.924567+00,,,,,,
4aec6374-eced-4b19-8a08-ee28d411ee0a,316e69c6-4baa-49c3-aec7-eef97b2756ee,Cover Session,"فارس محمد عبدالعظيم عبدالغني S-84399 - Grade 9 - 10",,2026-02-10,2026-02-10,done,3,2026-02-10 20:16:29.30508+00,2026-02-10 20:16:29.30508+00,,,,,,
2016f8aa-c4ec-4f42-b5a0-7d65857582c9,316e69c6-4baa-49c3-aec7-eef97b2756ee,Cover Session,"Adam Ibrahim Abbas S-346059 - Grade 9 - 10",,2026-02-10,2026-02-10,done,3,2026-02-10 20:16:46.812115+00,2026-02-10 20:16:46.812115+00,,,,,,
c8b5b792-28fc-40ee-ae17-5c5c6811e9f6,c1402d6f-183f-4afe-af13-6319784141e9,Other,Sending No show cases,,2026-02-10,2026-02-10,done,4,2026-02-10 20:16:47.29962+00,2026-02-10 20:16:47.29962+00,,,,,,
9f5868fa-21e5-4619-a85e-46e002867003,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"Slot 7:30 PM S-224220",,2026-02-10,2026-02-10,done,3,2026-02-10 20:22:58.680292+00,2026-02-10 20:22:58.680292+00,,,,,,
a38fa082-86d8-4dcb-b7ed-89a34fe2c151,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"Slot 9:00 PM S-217469",,2026-02-10,2026-02-10,done,3,2026-02-10 20:23:40.840625+00,2026-02-10 20:23:40.840625+00,,,,,,
45e6da78-0412-4ecc-979a-286662eea73b,2da44565-25c0-4e68-b32e-80971ccd65de,Other,Organizing messages for each slot,,2026-02-11,2026-02-11,done,2,2026-02-11 09:27:09.010963+00,2026-02-11 09:27:09.010963+00,,,,,,
7e79a875-c8dc-49e4-9c89-8fb408657e70,5585b896-3ea3-4908-8346-cbe6e16a092e,Session Review,"Student ID: S-320514 case: The student is very clever and able to pick up new concepts quickly, However her technical difficulties make it impossible for her to understand the session well. The student's computer is very old or very weak which makes it hard for the student to use the teaching software. In this session she tried using the body detection extension in Pictoblox but it took so long loading and after that it did not work and made her computer non responsive which caused her to disconnect from the session. After that, she tried connecting twice but both times her camera and Microphone were turned off.  So we could not finish the project implementation section or any section after it. These issues occur in most of her sessions which makes it very hard for her to grasp the session's material, which in turn makes it hard for her to understand new concepts that are built upon the old material.",https://zoom.us/rec/play/5ekDKhzLX2898kkYKznzHx6awjhy69D6MC0PuI9-S3lvDEyujacjxNdvPjqnb3nNyo7xdab2ddpR3I_x.avFH88FA6bi3NOZD?autoplay=true&startTime=1770743871000,2026-02-11,2026-02-11,done,3,2026-02-11 12:47:54.345592+00,2026-02-11 12:47:54.345592+00,,,,,,
25d93e9f-c690-4aaa-8247-0570ee8345c0,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,Session Review,"zaid  T-12175 // راجعتله سيشن مستواه حلو جدا بس 1-مخلاش الطالب يطبق البرزنيتشن ع  كانفا 2-يشرب ميا ف مج 3- كاميرا الطالب كانت مقفولة 4-مينخليش التاسك ياخد وقت اكتر من الازم 5-عمل skip presentation slides -------------- after edit اتكلمنا عن الكوالتي وناقشت معاه كوالتي شهر 1 و 2 وراجعتله سيشن و ناقشت النقط فيها اتكلمت معاه عن الاجازات و انه جاله نو شو واتكلمت معاه عن الStudent cases الي عنده وانه عايز في الStudy plan ياخد Minecraft",,2026-02-10,2026-02-11,done,2,2026-02-10 17:34:59.871614+00,2026-02-11 14:14:23.697551+00,,,,,,
